from	to
FGF1	JUN
FGF1	STAT1
HRH1	RELA
IL6	FGF1
IL6	HRH1
IL6	SAA1
IL6	STAT1
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
SAA1	NFKB1
STAT1	RELA
JUN	IL12B
NFKB1	IL12B
RELA	IL12B
STAT1	IL12B
