from	to
AR	ESR1
BMP6	BMPR1A
BMP6	BMPR1B
BMP6	ESR1
BMPR1A	BMPR1B
BMPR1A	MAP3K7
BMPR1B	MAP3K7
BMPR1B	PPP2CA
ESR1	AR
MAP3K7	E2F4
PLK1	RAD21
PPP2CA	AR
PPP2CA	MAP3K7
PPP2CA	PLK1
AR	FGF1
E2F4	FGF1
RAD21	FGF1
