from	to
EP300	E2F1
IL2	STAT1
IL3	IL2
IL3	PRKACA
IL3	PRKACG
PRKACA	E2F1
PRKACA	EP300
PRKACA	HNF4A
PRKACG	EP300
E2F1	TNFSF11
EP300	TNFSF11
HNF4A	TNFSF11
STAT1	TNFSF11
