from	to
INS	INSR
INS	JUN
INS	PRKCI
INSR	CREB1
INSR	PRKCI
JUN	CREB1
NFKB1	JUN
NFKB1	RELA
PRKCI	NFKB1
PRKCI	RELA
RELA	JUN
RELA	NFKB1
CREB1	CCL5
JUN	CCL5
NFKB1	CCL5
RELA	CCL5
