from	to
LTA	LTBR
LTA	MAP3K1
LTA	TNFRSF1A
LTB	LTBR
LTB	TNFRSF1A
LTB	TP53
LTBR	LTB
MAP3K1	ESR1
MAP3K1	MAPK3
MAP3K1	SP1
MAPK3	ESR1
MAPK3	HNF4A
MAPK3	MAP3K1
MAPK3	SP1
MAPK3	TP53
TNFRSF1A	MAP3K1
TNFRSF1A	MAPK3
TP53	ESR1
TP53	MAPK3
ESR1	TGFA
HNF4A	TGFA
SP1	TGFA
TP53	TGFA
