from	to
CTNNB1	EP300
CTNNB1	MYC
EP300	CTNNB1
EP300	MYC
EP300	NFKB1
GSK3B	CTNNB1
GSK3B	MAX
GSK3B	MYC
GSK3B	NFKB1
MAX	MYC
MYC	GSK3B
MYC	NFKB1
NFKB1	MYC
PPP2R5A	CTNNB1
PPP2R5A	GSK3B
PPP2R5A	MAX
PPP2R5A	MYC
WNT3A	CTNNB1
WNT3A	GSK3B
WNT3A	PPP2R5A
EP300	CSF1
MAX	CSF1
MYC	CSF1
NFKB1	CSF1
