from	to
AR	STAT3
EDN1	AR
EDN1	NFKB1
MYC	NFKB1
NFKB1	MYC
OSM	EDN1
OSM	STAT3
OSM	STAT6
STAT3	AR
STAT3	MYC
STAT6	MYC
AR	CXCL2
MYC	CXCL2
NFKB1	CXCL2
STAT3	CXCL2
