from	to
BDNF	CDK1
BDNF	CDK5
BDNF	JUN
BDNF	MAPK8
CDK1	EP300
CDK1	JUN
CDK1	MAPK8
CDK5	JUN
CDK5	NR3C1
EP300	JUN
JUN	CDK1
JUN	NR3C1
MAPK8	HNF4A
MAPK8	JUN
MAPK8	NR3C1
NR3C1	MAPK8
EP300	CCL20
HNF4A	CCL20
JUN	CCL20
NR3C1	CCL20
