from	to
CD40	IRF1
CD40	NFKB1
IFNG	CD40
IFNG	IL17A
IFNG	NFKB1
IFNG	STAT1
IL17A	NFKB1
IL17A	RELA
IL17A	STAT1
NFKB1	IL17A
NFKB1	RELA
RELA	IL17A
RELA	NFKB1
STAT1	IL17A
STAT1	IRF1
STAT1	RELA
IRF1	CXCL10
NFKB1	CXCL10
RELA	CXCL10
STAT1	CXCL10
