from	to
AR	ESR1
CASP10	TP53
CASP8	AR
ESR1	AR
MAP3K1	AR
MAP3K1	ESR1
TNFSF10	CASP10
TNFSF10	CASP8
TNFSF10	MAP3K1
TP53	AR
TP53	CASP10
TP53	CASP8
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
