from	to
EP300	GATA3
EP300	SGK1
IL2	MAPK11
IL2	MTOR
IL2	SGK1
IL2	STAT6
MAF1	TBP
MAPK11	EP300
MAPK11	HNF4A
MTOR	MAF1
MTOR	SGK1
SGK1	EP300
STAT6	GATA3
EP300	EPO
GATA3	EPO
HNF4A	EPO
TBP	EPO
