from	to
CASP10	NFKB1
CASP10	RIPK1
JUN	SP1
MAP3K1	JUN
MAP3K1	NFKB1
MAP3K1	RELA
MAP3K1	SP1
NFKB1	JUN
NFKB1	RELA
NFKB1	TNFRSF10B
RELA	JUN
RELA	NFKB1
RELA	SP1
RIPK1	CASP10
RIPK1	MAP3K1
RIPK1	NFKB1
RIPK1	RELA
RIPK1	TNFRSF10B
TNFRSF10B	CASP10
TNFRSF10B	JUN
TNFRSF10B	MAP3K1
TNFRSF10B	RIPK1
TNFSF10	CASP10
TNFSF10	MAP3K1
TNFSF10	RIPK1
TNFSF10	TNFRSF10B
JUN	IL12B
NFKB1	IL12B
RELA	IL12B
SP1	IL12B
