from	to
IFNB1	IRF1
IFNB1	STAT1
IL1B	IFNB1
IL1B	NFKB1
IL1B	RELA
IL1B	STAT1
IRF1	IFNB1
NFKB1	IFNB1
NFKB1	RELA
RELA	IFNB1
RELA	NFKB1
STAT1	IRF1
STAT1	RELA
IRF1	CXCL10
NFKB1	CXCL10
RELA	CXCL10
STAT1	CXCL10
