from	to
IL3	PIK3CA
IL3	PRKACA
IL3	PRKACB
PIK3CA	SP1
PRKACA	ESR1
PRKACA	HNF4A
PRKACA	TP53
PRKACB	TP53
TP53	ESR1
ESR1	TGFA
HNF4A	TGFA
SP1	TGFA
TP53	TGFA
