from	to
IL12B	RELA
IL4	IL12B
IL4	JUN
IL4	MAPK14
JUN	IL12B
JUN	SP1
MAPK14	HNF4A
MAPK14	JUN
MAPK14	RELA
MAPK14	SP1
RELA	IL12B
RELA	JUN
RELA	SP1
HNF4A	CCL20
JUN	CCL20
RELA	CCL20
SP1	CCL20
