from	to
EDN1	SP1
EP300	EDN1
EP300	JUN
EP300	SP1
HGF	EDN1
HGF	EGR1
HGF	SDC2
JUN	EDN1
JUN	EGR1
JUN	SP1
SDC2	JUN
TGFB1	EDN1
TGFB1	EP300
TGFB1	HGF
TGFB1	SDC2
EGR1	IL1A
EP300	IL1A
JUN	IL1A
SP1	IL1A
