from	to
AKT1	AR
AKT1	NFKB1
AKT1	STAT6
FER	AR
LYN	FER
LYN	NFKB1
NFKB1	RELA
PDGFD	AKT1
PDGFD	FER
PDGFD	LYN
PDGFD	YES1
RELA	AR
RELA	NFKB1
YES1	FER
YES1	RELA
AR	IL4
NFKB1	IL4
RELA	IL4
STAT6	IL4
