from	to
CTCF	MYC
HMGB1	MOK
HMGB1	NFKB1
HMGB1	SRC
HMGB1	TLR4
MOK	MYC
MYC	CTCF
MYC	NFKB1
NFKB1	MYC
NFKB1	RELA
RELA	AR
RELA	MYC
RELA	NFKB1
SRC	AR
SRC	NFKB1
SRC	RELA
TLR4	NFKB1
TLR4	RELA
AR	IL12A
CTCF	IL12A
NFKB1	IL12A
RELA	IL12A
