from	to
BDNF	CDK1
BDNF	JUN
BDNF	NFKB1
BDNF	STAT3
CDK1	EP300
CDK1	JUN
CDK1	STAT3
EP300	JUN
EP300	NFKB1
EP300	STAT3
JUN	CDK1
JUN	STAT3
NFKB1	JUN
EP300	CCL22
JUN	CCL22
NFKB1	CCL22
STAT3	CCL22
