from	to
AR	EGFR
E2F1	AR
E2F1	MYC
EGFR	AR
EGFR	E2F1
EGFR	ERBB4
ERBB4	EGFR
ERBB4	MYC
ERBB4	PRKCB
MYC	E2F1
PRKCB	ATF2
PRKCB	EGFR
TGFA	EGFR
TGFA	ERBB4
AR	TGFB2
ATF2	TGFB2
E2F1	TGFB2
MYC	TGFB2
