from	to
ACVR1	CHN1
ACVR1	STAT1
BMP4	ACVR1
BMP4	BMPR1B
BMP4	MAP3K7
BMP4	TP53
BMPR1B	CHN1
BMPR1B	MAP3K7
CHN1	MYC
EP300	MYC
EP300	NFKB1
EP300	TP53
MAP3K7	NFKB1
MYC	NFKB1
MYC	TP53
NFKB1	MYC
NFKB1	TP53
STAT1	MYC
TP53	EP300
TP53	NFKB1
EP300	CSF1
MYC	CSF1
NFKB1	CSF1
STAT1	CSF1
