from	to
AR	ESR1
ESR1	AR
IL3	PIM1
IL3	PRKACA
IL3	PRKACB
PIM1	AR
PRKACA	ESR1
PRKACA	PIM1
PRKACA	TP53
PRKACB	TP53
TP53	AR
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
