from	to
IFNG	IL4
IFNG	LGALS9
IFNG	TGFB2
IL4	FOXP3
IL4	TGFB2
LGALS9	CEBPB
SMAD6	CTCF
TGFB2	IL4
TGFB2	SMAD6
CEBPB	CCL1
CTCF	CCL1
FOXP3	CCL1
