from	to
AR	EGFR
AR	JUN
EGFR	AR
EGFR	ERBB2
EGFR	RELA
EGFR	RPS6KA3
ERBB2	EGFR
ERBB2	RELA
GSK3A	JUN
GSK3A	RELA
RELA	AR
RELA	JUN
RPS6KA3	AR
RPS6KA3	GSK3A
RPS6KA3	HNF4A
RPS6KA3	RELA
TGFA	EGFR
TGFA	ERBB2
TGFA	GSK3A
AR	CCL20
HNF4A	CCL20
JUN	CCL20
RELA	CCL20
