from	to
AR	NR3C1
AR	STAT3
NR3C1	AR
PIM1	AR
STAT3	AR
STAT3	PIM1
TNF	NR3C1
TNF	PIM1
TNF	STAT3
AR	CSF3
NR3C1	CSF3
STAT3	CSF3
