from	to
AGER	CSNK2A2
CHUK	E2F1
CHUK	SRC
CSNK2A2	SP1
ESR2	SRC
HMGB1	AGER
HMGB1	CHUK
HMGB1	SRC
SP1	E2F1
SRC	CHUK
SRC	ESR2
E2F1	PDGFA
ESR2	PDGFA
SP1	PDGFA
