from	to
EP300	TP53
HDAC3	EP300
MAPK8	HNF4A
MAPK8	STAT1
MAPK8	TP53
STAT1	TRAF2
TNFRSF1A	HDAC3
TNFRSF1A	TRAF2
TNFSF12	MAPK8
TNFSF12	TNFRSF1A
TNFSF12	TRAF2
TP53	EP300
TRAF2	MAPK8
TRAF2	TP53
EP300	CX3CL1
HNF4A	CX3CL1
STAT1	CX3CL1
TP53	CX3CL1
