from	to
IL4	JUN
IL4	MS4A2
IL4	NFKB1
IL4	STAT3
JUN	STAT3
MS4A2	JUN
MS4A2	NFATC2
NFATC2	JUN
NFKB1	JUN
JUN	IL6
NFATC2	IL6
NFKB1	IL6
STAT3	IL6
