from	to
EP300	JUN
EP300	RELA
EP300	STAT3
EP300	YY1
ERBB2	PRKACA
ERBB2	RELA
ERBB2	STAT3
JUN	STAT3
NRG1	ERBB2
NRG1	PRKACA
NRG1	YY1
PRKACA	EP300
PRKACA	ERBB2
PRKACA	RELA
RELA	JUN
YY1	JUN
EP300	CCL2
JUN	CCL2
RELA	CCL2
STAT3	CCL2
