from	to
CSF2	MAPK1
CSF2	PRKACA
CSF2	PRKACG
EP300	HIF1A
EP300	SP1
MAPK1	EP300
MAPK1	HIF1A
MAPK1	PRKACA
MAPK1	SP1
PRKACA	EP300
PRKACA	HIF1A
PRKACA	MAPK1
PRKACG	EP300
PRKACG	MAPK1
EP300	MIF
HIF1A	MIF
SP1	MIF
