from	to
EGF	JUN
EGF	MAPK14
EGF	PPP2CA
EGF	SKP2
EP300	JUN
EP300	SP1
JUN	SP1
MAPK14	EP300
MAPK14	HNF4A
MAPK14	JUN
MAPK14	PPP2CA
MAPK14	SKP2
MAPK14	SP1
PPP2CA	MAPK14
PPP2CA	SP1
SKP2	EP300
EP300	CCL20
HNF4A	CCL20
JUN	CCL20
SP1	CCL20
