from	to
AXIN1	MYC
AXIN1	SMAD3
AXIN1	TP53
MYC	SMAD3
MYC	TP53
PPP2R5D	AXIN1
PPP2R5D	MYC
SMAD3	SMAD4
SMAD4	MYC
SMAD4	SMAD3
TGFB3	AXIN1
TGFB3	PPP2R5D
TGFB3	SMAD3
TGFB3	SMAD4
MYC	TGFB1
SMAD3	TGFB1
SMAD4	TGFB1
TP53	TGFB1
