from	to
EP300	JUN
EP300	NFKB1
EP300	SMAD2
EP300	SP1
FN1	JUN
JUN	SP1
MAP3K7	NFKB1
NFKB1	JUN
SMAD2	EP300
SMAD2	SP1
TGFB3	FN1
TGFB3	MAP3K7
TGFB3	SMAD2
EP300	IL1A
JUN	IL1A
NFKB1	IL1A
SP1	IL1A
