from	to
IL1A	IL1RAP
IL1A	IL6
IL1A	MAP3K1
IL1A	RELA
IL1RAP	NFKB1
IL1RAP	RELA
IL6	AR
MAP3K1	AR
MAP3K1	NFKB1
MAP3K1	RELA
MAP3K1	SP1
NFKB1	IL6
NFKB1	RELA
RELA	AR
RELA	IL6
RELA	NFKB1
RELA	SP1
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
