from	to
AKT1	AR
AKT1	NFKB1
AKT1	SP1
FER	AR
LYN	FER
LYN	NFKB1
NFKB1	RELA
PDGFD	AKT1
PDGFD	FER
PDGFD	LYN
PDGFD	YES1
RELA	AR
RELA	NFKB1
RELA	SP1
YES1	FER
YES1	RELA
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
