from	to
AGER	CSNK2A2
AGER	GSK3B
AGER	MAPK7
CSNK2A2	SP1
GSK3B	CEBPB
GSK3B	ETS1
GSK3B	RUNX1
GSK3B	SP1
GSK3B	SRC
HMGB1	AGER
HMGB1	SRC
MAPK7	CEBPB
MAPK7	ETS1
MAPK7	GSK3B
SRC	ETS1
SRC	GSK3B
CEBPB	IL3
ETS1	IL3
RUNX1	IL3
SP1	IL3
