from	to
AR	EGFR
AR	STAT1
EGFR	AR
EGFR	ERBB2
EGFR	NFKB1
EGFR	STAT1
EP300	AR
EP300	NFKB1
EP300	SMAD3
ERBB2	EGFR
ERBB2	NFKB1
ERBB2	SMAD3
ERBB2	STAT1
SMAD3	AR
SMAD3	EP300
TGFA	EGFR
TGFA	ERBB2
TGFA	SMAD3
AR	IL16
EP300	IL16
NFKB1	IL16
STAT1	IL16
