from	to
FGF1	JUN
HRH1	RELA
IL6	FGF1
IL6	HRH1
IL6	PIAS1
IL6	SAA1
JUN	MYC
MYC	NFKB1
MYC	PIAS1
NFKB1	JUN
NFKB1	MYC
NFKB1	RELA
PIAS1	MYC
RELA	JUN
RELA	MYC
RELA	NFKB1
SAA1	NFKB1
JUN	IL2
MYC	IL2
NFKB1	IL2
RELA	IL2
