from	to
BRMS1	EP300
EP300	ESR1
EP300	TP53
MAPK14	EP300
MAPK14	ESR1
MAPK14	HNF4A
MAPK14	TP53
S100A6	ESR1
TNF	BRMS1
TNF	MAPK14
TNF	S100A6
TNF	TP53
TP53	EP300
TP53	ESR1
TP53	S100A6
EP300	GDF15
ESR1	GDF15
HNF4A	GDF15
TP53	GDF15
