from	to
AR	JUN
ERBB2	MAPK8
ERBB2	RELA
MAPK8	AR
MAPK8	JUN
MAPK8	REL
MAPK8	RELA
NRG1	AR
NRG1	ERBB2
NRG1	MAPK8
NRG1	YY1
RELA	AR
RELA	JUN
YY1	JUN
AR	IL12B
JUN	IL12B
REL	IL12B
RELA	IL12B
