from	to
CSF2	MAPK1
CSF2	NFKB1
CSF2	PRKACB
CSF2	SDC2
JUN	EGR1
JUN	MAPK1
JUN	SP1
MAPK1	EGR1
MAPK1	JUN
MAPK1	NFKB1
MAPK1	SDC2
MAPK1	SP1
NFKB1	JUN
PRKACB	EGR1
PRKACB	MAPK1
SDC2	JUN
SDC2	MAPK1
EGR1	PDGFB
JUN	PDGFB
NFKB1	PDGFB
SP1	PDGFB
