from	to
CDK2	NR3C1
FGF10	CDK2
FGF10	MAPK3
MAPK3	CDK2
MAPK3	E2F4
MAPK3	NR3C1
NR3C1	MAPK3
E2F4	CLCF1
NR3C1	CLCF1
