from	to
IL1B	NFKB1
IL1B	NR2C2
IL1B	RELA
NFKB1	RELA
NR2C2	AR
RELA	AR
RELA	NFKB1
AR	CXCL3
NFKB1	CXCL3
RELA	CXCL3
