from	to
LTA	MAP3K14
LTA	TNFRSF1A
MAP3K14	NFKB1
MAP3K14	RELA
MAP3K14	STAT3
MYC	NFKB1
NFKB1	MYC
NFKB1	RELA
RELA	MYC
RELA	NFKB1
STAT3	MYC
TNFRSF1A	MAP3K14
TNFRSF1A	NFKB1
TNFRSF1A	RELA
TNFRSF1A	TNIK
TNIK	MYC
MYC	CXCL2
NFKB1	CXCL2
RELA	CXCL2
STAT3	CXCL2
