from	to
CDK5	AR
CDK5	HIF1A
CDK5	TP53
HIF1A	TP53
NRG1	AR
NRG1	CDK5
NRG1	YY1
TP53	AR
TP53	HIF1A
YY1	TP53
AR	KITLG
HIF1A	KITLG
TP53	KITLG
