from	to
ANGPT1	NFKB1
ANGPT1	RELA
EP300	JUN
EP300	NFKB1
EP300	RELA
FGF13	JUN
NFKB1	JUN
NFKB1	RELA
PRKAB1	EP300
RELA	JUN
RELA	NFKB1
VEGFA	ANGPT1
VEGFA	FGF13
VEGFA	PRKAB1
EP300	IFNB1
JUN	IFNB1
NFKB1	IFNB1
RELA	IFNB1
