from	to
B2M	JUN
IFNG	B2M
IFNG	IL17A
IFNG	NFKB1
IFNG	STAT1
IL17A	NFKB1
IL17A	RELA
IL17A	STAT1
NFKB1	IL17A
NFKB1	JUN
NFKB1	RELA
RELA	IL17A
RELA	JUN
RELA	NFKB1
STAT1	IL17A
STAT1	RELA
JUN	IL12A
NFKB1	IL12A
RELA	IL12A
STAT1	IL12A
