from	to
EP300	MYC
EP300	NFKB1
IFNG	EP300
IFNG	IL15
IFNG	NFKB1
IFNG	STAT1
IL15	MYC
IL15	NFKB1
MYC	IL15
MYC	NFKB1
NFKB1	MYC
STAT1	MYC
EP300	CSF1
MYC	CSF1
NFKB1	CSF1
STAT1	CSF1
