from	to
EDN1	EGF
EDN1	MAPK1
EDN1	MAPK3
EGF	CTCF
EGF	MAPK1
EGF	MAPK3
ESPL1	RAD21
MAPK1	EGF
MAPK1	ESPL1
MAPK1	MAPK3
MAPK1	NR3C1
MAPK3	E2F4
MAPK3	EGF
MAPK3	MAPK1
MAPK3	NR3C1
NR3C1	MAPK3
OSM	EDN1
OSM	MAPK1
OSM	MAPK3
RAD21	CTCF
CTCF	CLCF1
E2F4	CLCF1
NR3C1	CLCF1
RAD21	CLCF1
