from	to
ACVR1B	XIAP
ACVR2A	ACVR1B
ACVR2A	BMP6
ANTXR1	PKM
AR	ESR1
BMP6	ACVR2A
BMP6	ESR1
ESR1	AR
GDF11	ACVR1B
GDF11	ACVR2A
GDF11	ANTXR1
PKM	AR
TP53	AR
TP53	ESR1
TP53	PKM
TP53	XIAP
XIAP	TP53
AR	LIF
ESR1	LIF
TP53	LIF
