from	to
ACVR2B	SMAD3
BMP2	ACVR2B
BMP2	MAPK14
BMP2	TGFB3
MAPK14	MYC
MAPK14	SMAD3
MAPK14	TP53
MYC	SMAD3
MYC	TP53
SMAD3	SMAD4
SMAD3	TGFB3
SMAD4	MYC
SMAD4	SMAD3
TGFB3	SMAD3
TGFB3	SMAD4
MYC	TGFB1
SMAD3	TGFB1
SMAD4	TGFB1
TP53	TGFB1
