from	to
AR	ESR1
ESR1	AR
IKBKE	ESR1
IL1A	IKBKE
IL1A	IL6
IL1A	MAPKAPK2
IL6	AR
IL6	ESR1
MAPKAPK2	ESR1
MAPKAPK2	TP53
TP53	AR
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
