from	to
AR	ESR1
CDK12	ESR1
CDK12	TP53
EGF	AR
EGF	CDK12
EGF	ESR1
ESR1	AR
TP53	AR
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
