from	to
EP300	NFKB1
EP300	RELA
EP300	TNF
HDAC3	EP300
HDAC3	NFKB1
HDAC3	RELA
LTA	TNFRSF1A
LTA	TNFRSF1B
NFKB1	RELA
NFKB1	TNF
RELA	NFKB1
RELA	TNF
STAT1	RELA
TNF	HDAC3
TNF	NFKB1
TNF	RELA
TNF	STAT1
TNF	TNFRSF1A
TNF	TNFRSF1B
TNFRSF1A	HDAC3
TNFRSF1A	NFKB1
TNFRSF1A	RELA
TNFRSF1A	TNF
TNFRSF1A	TNFRSF1B
TNFRSF1B	TNF
TNFRSF1B	TNFRSF1A
EP300	CCL3
NFKB1	CCL3
RELA	CCL3
STAT1	CCL3
