from	to
CSF2	NFKB1
CSF2	SPI1
FGF7	JUN
FGF7	NFKB1
IL1B	CSF2
IL1B	FGF7
IL1B	NFKB1
IL1B	RELA
JUN	CSF2
JUN	SPI1
NFKB1	CSF2
NFKB1	JUN
NFKB1	RELA
RELA	CSF2
RELA	JUN
RELA	NFKB1
SPI1	CSF2
JUN	CCL5
NFKB1	CCL5
RELA	CCL5
SPI1	CCL5
