from	to
CSF2	IL2
CSF2	NFKB1
CSF2	PRKACA
ESR1	JUN
IL2	CSF2
IL2	IL4
IL2	JUN
IL2	STAT1
IL3	CSF2
IL3	IL2
IL3	IL4
IL3	PRKACA
IL4	CSF2
IL4	IL2
IL4	JUN
IL4	NFKB1
JUN	CSF2
JUN	ESR1
JUN	IL2
JUN	IL4
NFKB1	CSF2
NFKB1	IL2
NFKB1	IL4
NFKB1	JUN
PRKACA	CSF2
PRKACA	ESR1
PRKACA	NFKB1
ESR1	CXCL8
JUN	CXCL8
NFKB1	CXCL8
STAT1	CXCL8
