from	to
AR	EGFR
EDN1	AR
EDN1	EGFR
EDN1	NFKB1
EDN1	SP1
EGFR	AR
EGFR	NFKB1
EGFR	RELA
NFKB1	RELA
RELA	AR
RELA	NFKB1
RELA	SP1
SUCLA2	NFKB1
TGFB1	AR
TGFB1	EDN1
TGFB1	EGFR
TGFB1	SUCLA2
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
