from	to
CDK12	ESR1
CDK12	TP53
EGF	CDK12
EGF	ESR1
EGF	MAPK14
EGF	SKP2
EP300	ESR1
EP300	TP53
MAPK14	EP300
MAPK14	ESR1
MAPK14	HNF4A
MAPK14	SKP2
MAPK14	TP53
SKP2	EP300
SKP2	TP53
TP53	EP300
TP53	ESR1
EP300	GDF15
ESR1	GDF15
HNF4A	GDF15
TP53	GDF15
