from	to
IFNG	IL17A
IFNG	NFKB1
IFNG	STAT1
IFNG	STAT3
IL17A	NFKB1
IL17A	RELA
IL17A	STAT1
IL17A	STAT3
NFKB1	IL17A
NFKB1	RELA
RELA	IL17A
RELA	NFKB1
STAT1	IL17A
STAT1	RELA
STAT1	STAT3
STAT3	IL17A
STAT3	STAT1
NFKB1	IL10
RELA	IL10
STAT1	IL10
STAT3	IL10
