from	to
ANGPT1	NFKB1
EDN1	NFKB1
EDN1	SP1
HGF	ANGPT1
HGF	EDN1
HGF	SDC2
HGF	STAT3
JUN	EDN1
JUN	SP1
JUN	STAT3
NFKB1	JUN
SDC2	JUN
JUN	CCL2
NFKB1	CCL2
SP1	CCL2
STAT3	CCL2
