from	to
AR	NR3C1
AR	STAT3
IL12B	STAT3
IL1B	IL12B
IL1B	NR2C2
IL1B	RAF1
NR2C2	AR
NR3C1	AR
RAF1	AR
RAF1	NR3C1
STAT3	AR
AR	CSF3
NR3C1	CSF3
STAT3	CSF3
