from	to
FOXP3	NFKB1
IL2	FOXP3
IL2	JUN
IL2	NGFR
NFKB1	JUN
NFKB1	RELA
NGFR	NFKB1
NGFR	RELA
RELA	JUN
RELA	NFKB1
FOXP3	TNF
JUN	TNF
NFKB1	TNF
RELA	TNF
