from	to
EP300	RELA
EP300	SP1
IL1A	MAP3K1
IL1A	MAPK1
IL1A	RELA
MAP3K1	MAPK1
MAP3K1	RELA
MAP3K1	SP1
MAPK1	EP300
MAPK1	HNF4A
MAPK1	MAP3K1
MAPK1	RELA
MAPK1	SP1
RELA	SP1
EP300	CCL20
HNF4A	CCL20
RELA	CCL20
SP1	CCL20
