from	to
HIF1A	TP53
IL6	AR
IL6	THPO
IL6	TWIST1
THPO	HIF1A
TP53	AR
TP53	HIF1A
TWIST1	TP53
AR	KITLG
HIF1A	KITLG
TP53	KITLG
